Price,Close,High,Low,Open,Volume,Asset Class
Ticker,TJX,TJX,TJX,TJX,TJX,Equity
Date,,,,,,Equity
2010-01-04,7.362642288208008,7.487259829149083,7.30339775574295,7.354470467321573,25150000,Equity
2010-01-05,7.560802936553955,7.566932191108478,7.338125910661311,7.338125910661311,21218400,Equity
2010-01-06,7.591446876525879,7.620047466774164,7.511773581032047,7.568974761528617,14987600,Equity
2010-01-07,7.9795989990234375,8.11851680659491,7.814123169011299,7.916268569913408,54589200,Equity
2010-01-08,7.875412940979004,7.889713239640313,7.76918159427511,7.828426134047867,23387600,Equity
2010-01-11,7.863152503967285,7.936696530512571,7.816164938544417,7.928525491545862,14601600,Equity
2010-01-12,7.79164981842041,7.834550692950678,7.734448652380052,7.824336310344534,11583200,Equity
2010-01-13,7.818211555480957,7.83864033041047,7.7446667188422165,7.799825346321272,10988400,Equity
2010-01-14,7.722190856933594,7.824336240700724,7.6833758916527595,7.824336240700724,10920000,Equity
2010-01-15,7.618004322052002,7.787565285330836,7.581231914727421,7.7017635211118645,15785600,Equity
2010-01-19,7.738535404205322,7.740577969226062,7.599617603569288,7.599617603569288,10318000,Equity
2010-01-20,7.642521858215332,7.695637144596555,7.589406571834108,7.695637144596555,8459200,Equity
2010-01-21,7.528116703033447,7.683378168786714,7.517902317490968,7.6649919630871866,16357200,Equity
2010-01-22,7.505641937255859,7.624130158165465,7.4892983044091235,7.521984790795288,18534400,Equity
2010-01-25,7.560802936553955,7.615961551698845,7.511773575963588,7.571018101042282,12041200,Equity
2010-01-26,7.779392719268799,7.854980084248762,7.550586500955653,7.550586500955653,24568800,Equity
2010-01-27,7.842722415924072,7.883580725162028,7.728320085226714,7.7855212505753935,16262800,Equity
2010-01-28,7.810039043426514,7.891755694536934,7.783481014919466,7.852939934571,21763600,Equity
2010-01-29,7.7650933265686035,7.936697637729061,7.763050761368848,7.84885252729528,17224000,Equity
2010-02-01,7.865197658538818,7.922398846676987,7.7855243524013,7.7855243524013,20108800,Equity
2010-02-02,8.01433277130127,8.016376116932426,7.916273222322369,7.920359134276659,23249200,Equity
2010-02-03,7.9183125495910645,8.016372837765577,7.871325750299117,7.9979866311463175,18726400,Equity
