Price,Close,High,Low,Open,Volume,Asset Class
Ticker,ROL,ROL,ROL,ROL,ROL,Equity
Date,,,,,,Equity
2010-01-04,3.10835337638855,3.1368853430886188,3.0560456317069633,3.0750669428403423,839363,Equity
2010-01-05,3.0925040245056152,3.1178654654791793,3.078238130255913,3.1131102311689527,701663,Equity
2010-01-06,3.094088554382324,3.130546303150386,3.0861635474174864,3.0861635474174864,841388,Equity
2010-01-07,3.1178646087646484,3.1210351467383237,3.049706077727378,3.082992517433624,536119,Equity
2010-01-08,3.113109827041626,3.121035599167834,3.0893340412149843,3.106769515451056,330581,Equity
2010-01-11,3.10835337638855,3.122619264079117,3.0877473705184144,3.122619264079117,466763,Equity
2010-01-12,3.090918779373169,3.1067695585695847,3.0734823483001095,3.0845786590136033,521438,Equity
2010-01-13,3.127375364303589,3.130545902376832,3.0750676083023087,3.09884339142904,385256,Equity
2010-01-14,3.136885643005371,3.140055224100861,3.1035984409988444,3.140055224100861,224269,Equity
2010-01-15,3.065556049346924,3.146395754454375,3.0322688531064936,3.141640331380645,887963,Equity
2010-01-19,3.097257375717163,3.097257375717163,3.0417792931898773,3.0449498301070883,732544,Equity
2010-01-20,3.0306851863861084,3.0750679412424704,2.986302622848743,3.0734822893962166,748744,Equity
2010-01-21,2.9989826679229736,3.0608010684396634,2.9577704646848257,3.0401948711611215,582188,Equity
2010-01-22,2.964110851287842,3.025929257402098,2.9546001948186813,2.984717050432245,683438,Equity
2010-01-25,2.9466753005981445,2.978376850232223,2.926069102017046,2.97520631263092,377663,Equity
2010-01-26,2.913388729095459,2.9514313646512,2.908633495310492,2.9308251602640087,463219,Equity
2010-01-27,3.160661220550537,3.1844377645561504,2.941919770691646,2.943504656797221,2176369,Equity
2010-01-28,3.0766520500183105,3.171757655925875,3.0227594154077115,3.171757655925875,1029713,Equity
2010-01-29,3.119448661804199,3.1463957402353584,3.0782364621298357,3.0782364621298357,1010981,Equity
2010-02-01,3.113109827041626,3.1368863781442586,3.0909187364746313,3.117865060734553,543713,Equity
2010-02-02,3.0877480506896973,3.1416412672554146,3.081407739794546,3.119449605165454,646988,Equity
2010-02-03,3.1004295349121094,3.11469466267681,3.048121770613462,3.084578755221309,758363,Equity
2010-02-04,3.0560462474823,3.090918339388459,3.0386107754861404,3.0893336443323958,829238,Equity
2010-02-05,3.0798232555389404,3.0845784890358248,3.0275154957542214,3.056046514097548,737100,Equity
2010-02-08,3.0416038036346436,3.0957470429611864,3.0368262498192635,3.092561943014507,717356,Equity
2010-02-09,3.07185959815979,3.0909694274328867,3.0400105234021693,3.0623054523602904,592819,Equity
2010-02-10,3.0575287342071533,3.073453274935219,3.03841890091487,3.065490620152581,490556,Equity
2010-02-11,3.114856481552124,3.114856481552124,3.0288632146342596,3.043195682066242,484481,Equity
2010-02-12,3.2040350437164307,3.2104048603066464,3.14670650219518,3.167408598322692,1897931,Equity
2010-02-16,3.224736213684082,3.231106028444856,3.189701848081313,3.231106028444856,655594,Equity
2010-02-17,3.272510051727295,3.272510051727295,3.229513991314443,3.239068714119359,586238,Equity
2010-02-18,3.333024501800537,3.3393939334200122,3.2788802966398043,3.2836574664590583,609525,Equity
2010-02-19,3.368058204650879,3.3760202818145775,3.313914388496076,3.339393650489603,811519,Equity
2010-02-22,3.4094622135162354,3.417423905849702,3.371242553665049,3.383982952840161,712800,Equity
2010-02-23,3.3839828968048096,3.4174238492606017,3.358503252132115,3.409462157058973,1106663,Equity
2010-02-24,3.4014978408813477,3.428570504242199,3.3807961430849884,3.3999059644315457,581175,Equity
2010-02-25,3.412646770477295,3.417423939692098,3.366465417835313,3.366465417835313,478406,Equity
2010-02-26,3.3839828968048096,3.4078691266652905,3.368057974727426,3.4078691266652905,773044,Equity
2010-03-01,3.4381251335144043,3.43971816353421,3.3792045502143044,3.423793629612772,912769,Equity
2010-03-02,3.4699769020080566,3.484308798307018,3.4285730907618883,3.4524593283143874,1088944,Equity
2010-03-03,3.477937936782837,3.501825320418025,3.465198690797441,3.4811232288023604,623700,Equity
