Price,Close,High,Low,Open,Volume,Asset Class
Ticker,JCI,JCI,JCI,JCI,JCI,Equity
Date,,,,,,Equity
2010-01-04,11.910399436950684,12.002346039181878,11.775762696209569,11.81516786718659,8334301,Equity
2010-01-05,11.851286888122559,11.953085965889558,11.779044089207945,11.890693254451461,4704110,Equity
2010-01-06,11.811881065368652,11.89069259034016,11.792178484946902,11.844719902689407,5095062,Equity
2010-01-07,11.897260665893555,11.923530774334232,11.752772662900714,11.828301631236776,6697872,Equity
2010-01-08,11.936670303344727,11.976075476805594,11.769194706281388,11.851290020943077,6177818,Equity
2010-01-11,12.245341300964355,12.27161140014116,11.99905551132943,12.00233927372653,7072879,Equity
2010-01-12,12.228927612304688,12.29132033341247,12.094292081086031,12.153401038097865,4880471,Equity
2010-01-13,12.117276191711426,12.311020644157551,12.097573610774777,12.228925353636976,5235306,Equity
2010-01-14,12.242058753967285,12.294598957537119,12.104138313027967,12.104138313027967,3614630,Equity
2010-01-15,12.327439308166504,12.366844465702986,12.068018411198137,12.258479079193263,6473290,Equity
2010-01-19,12.540886878967285,12.767468929764762,12.317587387845307,12.642684734006593,26371909,Equity
2010-01-20,12.5244722366333,12.586863753655638,12.3964018286806,12.504768449025718,13688525,Equity
2010-01-21,12.3898344039917,12.619700273922113,12.31430663417412,12.57044381748758,8785193,Equity
2010-01-22,12.166535377502441,12.432523863453744,12.140264062998275,12.383266201632532,10818915,Equity
2010-01-25,12.107426643371582,12.337293730561498,12.091006620277176,12.291319831809632,5772649,Equity
2010-01-26,12.008914947509766,12.120564148058035,11.9760760979709,11.9957798890082,7965249,Equity
2010-01-27,12.051836967468262,12.0881582167562,11.903252568357543,12.038629680418724,7212354,Equity
2010-01-28,11.919760704040527,12.127777856777112,11.824006680566427,12.051834760249069,7451344,Equity
2010-01-29,11.698537826538086,11.979197530996004,11.639103821726724,11.965989033336545,8245352,Equity
2010-02-01,11.734853744506836,11.810796832330604,11.615986986553008,11.784382266096719,7287662,Equity
2010-02-02,12.048534393310547,12.074950175661744,11.787686860666204,11.787686860666204,9120048,Equity
2010-02-03,12.058439254760742,12.180609066031748,12.028722862241532,12.061742286053336,6606233,Equity
2010-02-04,11.5730619430542,11.956079197542218,11.5730619430542,11.939570093879228,6909389,Equity
2010-02-05,11.391460418701172,11.708440077456553,11.229668768290674,11.658911552062984,11036196,Equity
2010-02-08,11.209856986999512,11.457497175274337,11.209856986999512,11.431082609026788,6179163,Equity
2010-02-09,11.490518569946289,11.563159857175252,11.33863235209497,11.37825542235699,7954683,Equity
2010-02-10,11.417875289916992,11.55985601789785,11.39146072095366,11.477309279985963,5359027,Equity
2010-02-11,11.44759464263916,11.503725610280434,11.318821179423512,11.394764286722186,6031427,Equity
2010-02-12,11.394766807556152,11.394766807556152,11.173541079970862,11.318823683456781,4510267,Equity
2010-02-16,11.526836395263672,11.556553994729327,11.358441101263606,11.414573269230779,5611465,Equity
2010-02-17,11.658909797668457,11.76456926472048,11.586268535976048,11.606080669093075,5468725,Equity
2010-02-18,11.695235252380371,11.721649826196801,11.582970893857151,11.612688499302331,4584615,Equity
2010-02-19,11.757969856262207,11.85042206493779,11.619290938298048,11.678723723224198,4518720,Equity
2010-02-22,11.715047836303711,11.899952298921093,11.71174601411061,11.74806605823472,4895264,Equity
2010-02-23,11.612689018249512,11.777782531783279,11.543349548981048,11.665518168243198,6530348,Equity
2010-02-24,11.645708084106445,11.708443914189111,11.589575898253338,11.658915372565566,4271084,Equity
2010-02-25,11.787684440612793,11.804193545004393,11.32872407911801,11.573062453817842,8461673,Equity
2010-02-26,11.906557083129883,11.95278259356122,11.691935012135943,11.75136902116381,6987388,Equity
2010-03-01,12.131081581115723,12.233439252754817,11.946175956014212,11.946175956014212,7228683,Equity
