Price,Close,High,Low,Open,Volume,Asset Class
Ticker,AVB,AVB,AVB,AVB,AVB,Equity
Date,,,,,,Equity
2010-01-04,49.45938491821289,50.76896320687922,49.34365798603405,50.598414340840456,1483400,Equity
2010-01-05,49.08781814575195,49.59337690980289,48.582264028807955,49.47155764846608,1341000,Equity
2010-01-06,48.624908447265625,49.53856698413071,48.41172238475197,48.935549003882265,1359000,Equity
2010-01-07,48.72236633300781,49.25228999423711,48.02189380989541,48.38736096776828,1755800,Equity
2010-01-08,48.356903076171875,48.70409315310814,47.4737016348574,48.44826986423045,1199900,Equity
2010-01-11,49.02083206176758,49.79439430781591,48.61272768365067,48.892915766751166,1304400,Equity
2010-01-12,47.86961364746094,49.10000973595528,47.60770266362034,48.6614528983576,1088900,Equity
2010-01-13,48.98427200317383,49.08173113131015,47.90006476174585,48.168072717013715,1135200,Equity
2010-01-14,48.69190979003906,49.20964869120949,48.46044665633146,48.758911786943095,898800,Equity
2010-01-15,48.38126754760742,48.832004479423325,48.15589675814554,48.4787220463559,1079200,Equity
2010-01-19,49.27056121826172,49.3802004335218,48.168081354391056,48.168081354391056,1034300,Equity
2010-01-20,48.16806411743164,48.5944361091391,47.461499505909366,48.5944361091391,1318300,Equity
2010-01-21,47.0838737487793,48.45436161103488,46.907232533324525,48.259447967620616,1579300,Equity
2010-01-22,45.950927734375,47.41886980695675,45.847376251062066,47.41886980695675,1831000,Equity
2010-01-25,46.64531326293945,46.74886011139832,45.36009992915066,46.62704083640053,1972300,Equity
2010-01-26,46.85850524902344,47.26660498374095,45.95702669976651,46.31030914792856,1689800,Equity
2010-01-27,47.11430358886719,47.29703707480039,45.96918706538846,46.76711368327857,1333100,Equity
2010-01-28,46.88286590576172,47.46760681303976,46.55394827408514,47.46760681303976,1123100,Equity
2010-01-29,46.6635856628418,47.95489135377562,46.45648731893481,47.05950527701982,1461800,Equity
2010-02-01,47.54069900512695,47.74779270058504,46.84631891889729,46.97423055087565,1064900,Equity
2010-02-02,48.472633361816406,48.66754700250766,47.04732358848656,47.619884441126764,1294800,Equity
2010-02-03,47.40668487548828,48.22288406128019,47.102132108173734,48.11933723569879,1269100,Equity
2010-02-04,45.153011322021484,46.499134583590205,44.40381378972226,45.23828576233021,3741800,Equity
2010-02-05,46.04228973388672,46.15802128410756,44.909357601578996,45.11645127344062,2272200,Equity
2010-02-08,44.933738708496094,46.23113720663082,44.88501376991458,46.12149796238153,1381600,Equity
2010-02-09,44.78144836425781,45.414918840645015,44.1967074584637,45.40273877155056,1335400,Equity
2010-02-10,44.59262466430664,45.189550253870934,43.703330961283925,44.629169516712096,931400,Equity
2010-02-11,45.19565200805664,45.2322015189264,44.09926427124888,44.51954414582622,767000,Equity
2010-02-12,45.98137664794922,46.18847495135292,44.556071892191504,44.799715041504925,1258500,Equity
2010-02-16,47.321407318115234,47.40668171551068,46.21892321389225,46.38338429965926,1082700,Equity
2010-02-17,47.53460693359375,47.77215777257114,47.132594961719725,47.47369729615729,977800,Equity
2010-02-18,48.36298751831055,48.527443992210614,47.07168192131615,47.254415467522556,1071700,Equity
2010-02-19,48.00971221923828,48.41781193254739,47.47978857479436,47.91834543266412,1263700,Equity
2010-02-22,48.72846221923828,48.959920741820675,47.960987638094956,48.12544880046553,969100,Equity
2010-02-23,48.69190979003906,48.99646263156373,48.21680810079778,48.42999416044354,1145200,Equity
2010-02-24,49.19745635986328,49.20354871694086,48.51526107459429,48.89290356548053,920600,Equity
2010-02-25,49.45329284667969,49.50811012859867,48.21680902980308,48.55181437367032,594100,Equity
2010-02-26,49.593379974365234,50.15375604651341,49.28273944462864,49.76392880961839,1117000,Equity
2010-03-01,49.49592590332031,49.849203644829586,49.246190358816705,49.58120032166123,910400,Equity
2010-03-02,49.50812530517578,49.86750019176036,49.24620959024434,49.77613338011282,685900,Equity
